Frame                 Size      Luma    C_B     RedPx   Teal    Blue    Gold    BotR    BotC    WhtAnn  
day2_silver_0354.jpg  40460     23.5    22.0    98      101     2       0       9       2       78      
day2_silver_0355.jpg  40129     22.4    21.1    84      88      1       0       17      2       78      
day2_silver_0356.jpg  38596     22.1    20.6    90      88      2       0       16      2       78      
day2_silver_0357.jpg  41870     22.4    21.0    84      88      3       0       16      2       80      
day2_silver_0358.jpg  40039     22.4    21.1    88      88      4       0       17      2       80      
day2_silver_0359.jpg  39633     22.0    20.6    95      79      4       0       16      2       70      
day2_silver_0360.jpg  41414     22.0    20.7    89      74      3       0       10      2       68      
day2_silver_0361.jpg  41413     22.0    20.7    90      74      3       0       10      2       68      
day2_silver_0362.jpg  41417     22.0    20.7    90      74      3       0       10      2       68      
day2_silver_0363.jpg  41677     21.9    20.6    80      74      2       0       9       2       79      
day2_silver_0364.jpg  41563     21.9    20.5    84      74      2       0       10      2       68      
day2_silver_0365.jpg  39590     21.9    20.5    89      73      3       0       9       2       68      
day2_silver_0366.jpg  40111     22.7    21.3    96      98      3       0       18      2       70      
day2_silver_0367.jpg  40168     23.2    21.6    133     149     0       0       10      2       69      
day2_silver_0368.jpg  41902     23.9    22.3    119     151     3       0       8       4       79      
day2_silver_0369.jpg  39797     23.2    21.6    99      124     3       0       3       4       81      
day2_silver_0370.jpg  39799     23.2    21.7    118     123     3       0       6       4       71      
day2_silver_0371.jpg  41779     22.1    20.8    125     60      3       0       12      4       74      
day2_silver_0372.jpg  41067     21.0    20.0    52      21      3       0       60      4       80      
day2_silver_0373.jpg  41486     22.0    20.9    52      21      4       0       60      4       79      
day2_silver_0374.jpg  41284     20.7    19.6    50      22      4       0       53      5       80      
day2_silver_0375.jpg  41511     20.9    19.8    56      19      4       0       55      4       78      
day2_silver_0376.jpg  41248     20.7    19.6    55      22      4       0       52      4       78      
day2_silver_0377.jpg  41460     20.7    19.6    47      22      3       0       40      3       79      
day2_silver_0378.jpg  41493     20.7    19.5    55      22      3       0       43      3       79      
day2_silver_0379.jpg  41811     23.5    22.2    148     70      3       0       24      3       81      
day2_silver_0380.jpg  41700     21.9    20.5    157     67      2       0       24      3       81      
day2_silver_0381.jpg  41800     23.0    21.7    155     70      1       0       25      3       80      
day2_silver_0382.jpg  42081     23.8    22.6    65      97      1       0       31      3       80      
day2_silver_0383.jpg  38970     21.4    20.1    70      52      2       0       26      3       72      
day2_silver_0384.jpg  37684     22.6    21.2    93      103     2       0       21      3       70      
day2_silver_0385.jpg  39261     22.7    21.2    120     127     2       0       26      3       73      
day2_silver_0386.jpg  39176     23.1    21.5    132     136     2       0       26      3       71      
day2_silver_0387.jpg  41533     25.4    23.6    181     200     2       0       27      3       70      
day2_silver_0388.jpg  44337     26.9    25.0    205     290     2       0       23      3       77      
day2_silver_0389.jpg  41155     25.0    23.1    182     212     4       0       24      3       79      
day2_silver_0390.jpg  39300     25.0    23.1    204     213     4       0       24      3       70      
day2_silver_0391.jpg  43029     25.3    22.9    229     229     5       0       28      3       71      
day2_silver_0392.jpg  42804     25.5    23.2    219     229     5       0       28      3       78      
day2_silver_0393.jpg  43160     24.6    22.4    156     174     4       0       20      3       79      
day2_silver_0394.jpg  41198     24.7    22.6    111     173     4       0       6       3       79      
day2_silver_0395.jpg  41240     25.1    22.9    157     173     4       0       6       3       79      
day2_silver_0396.jpg  41289     25.3    23.1    155     173     4       0       6       3       78      
day2_silver_0397.jpg  41472     25.7    23.6    143     170     3       0       6       4       79      
day2_silver_0398.jpg  40819     25.4    23.3    111     170     3       0       6       4       79      
day2_silver_0399.jpg  41021     24.6    22.5    145     169     3       0       10      4       79      
day2_silver_0400.jpg  41169     24.2    22.1    132     169     3       0       10      4       78      
day2_silver_0401.jpg  41174     24.6    22.5    147     169     4       0       8       4       79      
day2_silver_0402.jpg  41009     25.8    23.6    113     169     3       0       6       4       79      
day2_silver_0403.jpg  41080     24.7    22.5    113     169     3       0       4       4       79      
day2_silver_0404.jpg  41152     25.6    23.5    141     169     3       0       5       4       79      
day2_silver_0405.jpg  39418     24.3    22.1    150     169     3       0       5       4       69      
day2_silver_0406.jpg  37864     23.6    22.0    164     183     5       0       5       4       69      
day2_silver_0407.jpg  39601     25.2    23.2    272     232     4       0       2       4       79      
day2_silver_0408.jpg  38855     27.1    24.8    324     242     4       0       23      4       80      
day2_silver_0409.jpg  37087     26.2    23.8    346     242     4       0       23      4       69      
day2_silver_0410.jpg  39911     24.2    22.1    246     134     3       0       21      4       70      
day2_silver_0411.jpg  40075     24.0    22.0    203     134     3       0       18      4       78      
day2_silver_0412.jpg  42068     23.9    22.1    189     161     2       0       16      4       78      
day2_silver_0413.jpg  42599     26.0    24.1    272     152     4       0       13      4       78      
day2_silver_0414.jpg  40565     24.7    22.6    343     141     4       0       42      4       70      
day2_silver_0415.jpg  39565     24.3    22.4    308     133     2       0       22      4       69      
day2_silver_0416.jpg  41450     24.2    22.5    181     121     2       0       18      4       78      
day2_silver_0417.jpg  42478     25.3    23.7    128     209     3       0       28      4       79      
day2_silver_0418.jpg  42453     24.5    22.9    139     212     3       0       30      4       78      
day2_silver_0419.jpg  41360     23.8    22.4    108     177     3       0       25      4       79      
day2_silver_0420.jpg  42155     26.5    24.9    158     202     2       0       16      4       79      
day2_silver_0421.jpg  42136     26.0    24.4    173     202     3       0       18      4       79      
day2_silver_0422.jpg  41001     24.7    23.0    186     202     3       0       18      4       78      
day2_silver_0423.jpg  41783     25.0    23.5    177     199     3       0       18      4       70      
day2_silver_0424.jpg  42480     25.4    23.8    138     198     3       0       18      4       80      
day2_silver_0425.jpg  42304     24.8    23.3    136     199     3       0       18      4       78      
day2_silver_0426.jpg  42573     24.8    23.2    125     201     4       0       18      4       79      
day2_silver_0427.jpg  42555     24.5    22.9    147     223     2       0       23      4       78      
day2_silver_0428.jpg  42330     25.1    23.5    140     222     2       0       23      4       79      
day2_silver_0429.jpg  42174     24.9    23.3    146     222     2       0       23      4       79      
day2_silver_0430.jpg  42375     25.6    24.0    150     222     2       0       23      4       80      
day2_silver_0431.jpg  42098     25.8    24.2    146     222     2       0       23      4       79      
day2_silver_0432.jpg  42410     24.9    23.3    146     222     2       0       23      4       78      
day2_silver_0433.jpg  42263     24.9    23.2    151     222     2       0       23      4       79      
day2_silver_0434.jpg  42150     25.6    23.9    148     222     2       0       23      4       78      
day2_silver_0435.jpg  42093     24.8    23.2    148     222     2       0       23      4       81      
day2_silver_0436.jpg  42112     25.8    24.2    147     222     1       0       23      4       78      
day2_silver_0437.jpg  41975     25.7    24.1    137     230     3       0       20      4       80      
day2_silver_0438.jpg  42060     24.6    23.0    138     230     3       0       20      4       79      
day2_silver_0439.jpg  42048     25.6    24.0    138     230     5       0       20      4       80      
day2_silver_0440.jpg  42023     24.5    23.0    138     230     5       0       19      4       80      
day2_silver_0441.jpg  42103     26.1    24.5    138     230     3       0       19      4       80      
day2_silver_0442.jpg  41950     25.9    24.3    138     229     3       0       19      4       79      
day2_silver_0443.jpg  42451     24.8    23.1    136     229     4       0       19      4       80      
day2_silver_0444.jpg  42644     25.4    23.7    147     229     4       0       16      4       81      
day2_silver_0445.jpg  42373     25.8    24.2    140     226     4       0       21      4       80      
day2_silver_0446.jpg  40621     24.6    22.9    142     228     4       0       21      4       70      
day2_silver_0447.jpg  42203     24.2    22.6    196     179     4       0       9       4       79      
day2_silver_0448.jpg  41513     24.2    22.6    154     181     3       0       9       4       79      
day2_silver_0449.jpg  41893     24.8    23.2    153     138     3       0       5       4       80      
day2_silver_0450.jpg  42000     23.3    21.7    162     138     3       0       5       4       79      
day2_silver_0451.jpg  46298     23.1    21.7    115     113     1       0       5       15      73      
day2_silver_0452.jpg  45112     23.3    21.9    119     114     2       0       13      8       74      
day2_silver_0453.jpg  45085     23.2    21.7    124     114     2       0       15      8       73      
day2_silver_0454.jpg  45961     23.6    22.2    176     153     3       0       5       29      94      
day2_silver_0455.jpg  45095     23.0    21.8    120     161     3       0       7       30      71      
day2_silver_0456.jpg  44321     21.8    20.7    63      100     3       0       10      16      71      
day2_silver_0457.jpg  43166     21.2    20.2    49      47      2       0       12      14      70      
day2_silver_0458.jpg  44472     21.5    20.3    75      64      2       0       6       15      89      
day2_silver_0459.jpg  44641     20.9    20.0    47      58      2       0       14      10      79      
day2_silver_0460.jpg  42200     21.0    20.0    55      58      2       0       13      10      77      
day2_silver_0461.jpg  42393     21.0    20.0    55      58      2       0       13      10      77      
day2_silver_0462.jpg  43201     20.9    20.0    48      56      2       0       15      6       78      
day2_silver_0463.jpg  43775     20.9    19.9    53      58      2       0       14      12      76      
day2_silver_0464.jpg  44093     21.3    20.3    53      58      2       0       15      11      78      
day2_silver_0465.jpg  42722     20.9    19.9    57      64      3       0       11      11      71      
day2_silver_0466.jpg  43956     21.6    20.5    66      89      3       0       8       19      72      
day2_silver_0467.jpg  46112     23.3    21.9    115     102     2       0       10      17      77      
day2_silver_0468.jpg  46000     23.2    21.8    116     102     2       0       10      18      75      
day2_silver_0469.jpg  46015     23.2    21.8    117     102     2       0       10      20      74      
day2_silver_0470.jpg  46239     23.0    21.6    115     102     2       0       11      17      76      
day2_silver_0471.jpg  46687     23.2    21.9    113     100     2       0       13      17      77      
day2_silver_0472.jpg  46609     22.8    21.4    111     101     1       0       11      17      75      
day2_silver_0473.jpg  46685     23.0    21.5    117     101     1       0       12      17      75      
day2_silver_0474.jpg  46449     22.8    21.4    114     101     1       0       9       18      76      
day2_silver_0475.jpg  45587     22.8    21.4    98      101     2       0       9       20      76      
day2_silver_0476.jpg  46329     22.9    21.4    98      101     2       0       11      22      75      
day2_silver_0477.jpg  46817     22.8    21.4    94      101     3       0       11      22      76      
day2_silver_0478.jpg  46436     22.9    21.4    101     103     4       0       14      22      75      
day2_silver_0479.jpg  46469     22.9    21.5    97      103     3       0       10      21      73      
day2_silver_0480.jpg  46439     22.9    21.4    101     103     2       0       12      22      74      
day2_silver_0481.jpg  46165     22.8    21.5    92      103     2       0       10      13      73      
day2_silver_0482.jpg  46560     22.8    21.5    92      103     2       0       8       20      74      
day2_silver_0483.jpg  46508     23.6    22.2    93      104     3       0       10      19      74      
day2_silver_0484.jpg  46281     23.3    21.9    92      104     3       0       12      20      75      
day2_silver_0485.jpg  46011     23.3    21.9    97      104     4       0       9       21      72      
day2_silver_0486.jpg  45695     22.7    21.3    134     97      4       0       5       20      73      
day2_silver_0487.jpg  45660     22.7    21.3    134     97      4       0       5       20      73      
day2_silver_0488.jpg  45608     22.7    21.3    134     97      3       0       7       20      75      
day2_silver_0489.jpg  45347     22.8    21.4    133     97      4       0       7       16      71      
day2_silver_0490.jpg  46625     22.8    21.4    105     97      4       0       8       15      73      
day2_silver_0491.jpg  47029     22.7    21.3    107     97      4       0       7       15      73      
day2_silver_0492.jpg  47058     22.9    21.5    98      89      3       0       8       17      73      
day2_silver_0493.jpg  45201     22.8    21.7    48      54      3       0       13      16      78      
day2_silver_0494.jpg  44878     22.0    20.8    86      69      3       0       13      8       72      
day2_silver_0495.jpg  44612     22.1    21.0    81      69      3       0       12      7       70      
day2_silver_0496.jpg  45042     22.8    21.6    88      71      1       0       14      13      73      
day2_silver_0497.jpg  44433     23.2    22.0    91      70      1       0       14      13      72      
day2_silver_0498.jpg  44540     22.5    21.3    87      72      1       0       14      13      72      
day2_silver_0499.jpg  44721     23.1    21.9    89      70      1       0       15      13      73      
day2_silver_0500.jpg  40598     23.1    21.9    90      74      1       0       19      4       79      
day2_silver_0501.jpg  40672     22.1    20.9    97      75      2       0       19      4       81      
day2_silver_0502.jpg  41853     22.7    21.4    102     124     2       0       22      4       79      
day2_silver_0503.jpg  41461     23.9    22.7    106     122     2       0       20      4       81      
day2_silver_0504.jpg  41789     23.2    21.9    105     122     2       0       20      4       80      
day2_silver_0505.jpg  41801     23.2    21.9    104     122     2       0       21      4       79      
day2_silver_0506.jpg  41749     23.5    22.2    103     124     2       0       22      4       78      
day2_silver_0507.jpg  41384     22.0    20.6    170     82      1       0       33      4       78      
day2_silver_0508.jpg  41683     23.2    21.8    167     84      1       0       33      4       79      
day2_silver_0509.jpg  42449     22.6    21.3    97      100     2       0       39      4       80      
day2_silver_0510.jpg  42004     22.6    21.4    97      98      2       0       41      4       80      
day2_silver_0511.jpg  42377     22.8    21.5    96      98      2       0       40      4       79      
day2_silver_0512.jpg  42271     23.6    22.3    97      97      2       0       40      4       80      
day2_silver_0513.jpg  42398     23.3    22.0    108     98      2       0       39      4       80      
day2_silver_0514.jpg  42406     23.5    22.2    102     98      2       0       41      4       82      
day2_silver_0515.jpg  42645     22.7    21.4    109     99      2       0       40      4       82      
day2_silver_0516.jpg  42654     22.5    21.1    97      97      2       0       40      4       81      
day2_silver_0517.jpg  42254     22.7    21.3    97      98      2       0       40      4       82      
day2_silver_0518.jpg  42542     22.5    21.2    96      98      2       0       40      4       83      
day2_silver_0519.jpg  42418     22.7    21.4    90      98      2       0       40      4       81      
day2_silver_0520.jpg  42406     22.7    21.4    90      98      2       0       40      4       81      
day2_silver_0521.jpg  42407     22.7    21.4    90      98      2       0       40      4       81      
day2_silver_0522.jpg  42413     22.7    21.4    92      98      1       0       40      4       81      
day2_silver_0523.jpg  42412     22.7    21.4    92      98      1       0       40      4       81      
day2_silver_0524.jpg  42336     22.7    21.4    92      98      1       0       40      4       82      
day2_silver_0525.jpg  42542     22.7    21.4    91      98      3       0       40      4       82      
day2_silver_0526.jpg  42479     22.4    21.1    92      98      4       0       39      5       81      
day2_silver_0527.jpg  42556     22.6    21.3    91      98      4       0       42      5       81      
day2_silver_0528.jpg  42287     22.8    21.5    90      98      4       0       42      5       79      
day2_silver_0529.jpg  42287     22.8    21.5    90      98      1       0       41      5       79      
day2_silver_0530.jpg  42291     22.8    21.5    90      98      1       0       40      5       82      
day2_silver_0531.jpg  42301     22.8    21.5    90      98      1       0       40      5       82      
day2_silver_0532.jpg  42288     22.8    21.5    90      98      1       0       40      5       82      
day2_silver_0533.jpg  42272     22.8    21.5    91      98      2       0       40      5       82      
day2_silver_0534.jpg  42261     22.8    21.4    90      98      3       0       40      5       79      
day2_silver_0535.jpg  42282     22.8    21.4    90      98      1       0       39      5       79      
day2_silver_0536.jpg  42575     23.6    22.2    89      98      1       0       39      5       81      
day2_silver_0537.jpg  42290     23.5    22.1    111     98      1       0       42      5       81      
day2_silver_0538.jpg  42113     22.7    21.3    103     99      1       0       42      5       81      
day2_silver_0539.jpg  42170     22.6    21.2    111     99      1       0       42      5       79      
day2_silver_0540.jpg  42188     22.7    21.2    115     99      1       0       42      5       79      
day2_silver_0541.jpg  40425     22.6    21.2    100     99      1       0       42      5       75      
day2_silver_0542.jpg  42192     22.6    21.1    103     98      1       0       38      5       79      
day2_silver_0543.jpg  40308     22.6    21.2    105     99      1       0       43      5       72      
day2_silver_0544.jpg  42104     22.7    21.3    99      98      1       0       42      5       73      
day2_silver_0545.jpg  41991     23.4    22.0    103     99      1       0       39      5       81      
day2_silver_0546.jpg  41989     23.5    22.1    99      103     4       0       40      4       83      
day2_silver_0547.jpg  41989     23.5    22.1    99      103     4       0       40      4       83      
day2_silver_0548.jpg  41995     23.5    22.1    99      103     4       0       41      4       82      
day2_silver_0549.jpg  43466     23.1    21.7    91      103     3       0       41      5       94      
day2_silver_0550.jpg  43313     22.7    21.4    91      103     3       0       42      4       94      
day2_silver_0551.jpg  43040     22.9    21.6    85      99      3       0       42      4       96      
day2_silver_0552.jpg  42373     22.7    21.3    88      101     3       0       40      4       81      
day2_silver_0553.jpg  42354     22.7    21.4    86      101     3       0       41      4       82      
day2_silver_0554.jpg  43163     22.6    21.2    95      101     3       0       40      4       95      
day2_silver_0555.jpg  43245     22.5    21.2    87      99      3       0       42      4       94      
day2_silver_0556.jpg  42641     22.6    21.2    96      127     2       0       9       5       96      
day2_silver_0557.jpg  41352     21.8    20.6    81      68      3       0       17      5       96      
day2_silver_0558.jpg  41856     21.9    20.6    87      74      3       0       14      5       96      
day2_silver_0559.jpg  42309     22.0    20.7    85      81      3       0       17      5       95      
day2_silver_0560.jpg  42189     21.8    20.5    95      81      3       0       15      5       90      
day2_silver_0561.jpg  42263     22.2    20.9    91      80      2       0       15      5       97      
day2_silver_0562.jpg  42767     21.9    20.5    97      80      2       0       15      5       95      
day2_silver_0563.jpg  42517     23.1    21.9    92      76      2       0       16      5       94      
day2_silver_0564.jpg  41470     22.0    20.7    97      80      2       0       16      5       86      
day2_silver_0565.jpg  42132     22.0    20.7    87      79      4       0       16      5       94      
day2_silver_0566.jpg  43042     22.0    20.7    85      81      4       0       16      5       87      
day2_silver_0567.jpg  42655     22.7    21.4    91      80      4       0       16      5       94      
day2_silver_0568.jpg  42911     22.4    21.0    90      80      4       0       16      5       94      
day2_silver_0569.jpg  42990     22.5    21.2    92      80      4       0       16      5       93      
day2_silver_0570.jpg  42228     22.1    20.8    90      80      3       0       16      5       93      
day2_silver_0571.jpg  42225     22.8    21.5    86      80      3       0       18      5       92      
day2_silver_0572.jpg  42252     23.9    22.6    81      81      2       0       18      5       86      
day2_silver_0573.jpg  43087     25.3    23.8    152     135     3       0       29      5       86      
day2_silver_0574.jpg  43339     23.6    22.1    154     136     4       0       31      5       93      
day2_silver_0575.jpg  43759     24.1    22.6    143     141     3       0       31      3       88      
day2_silver_0576.jpg  42389     23.9    22.6    68      91      3       0       18      3       88      
day2_silver_0577.jpg  40654     22.0    20.6    77      92      3       0       19      3       79      
day2_silver_0578.jpg  40621     22.0    20.6    77      92      3       0       19      3       79      
day2_silver_0579.jpg  40628     22.0    20.6    77      92      3       0       19      3       79      
day2_silver_0580.jpg  40608     22.0    20.7    79      92      2       0       19      3       79      
day2_silver_0581.jpg  42323     23.1    21.7    68      92      2       0       19      3       83      
day2_silver_0582.jpg  42239     22.3    21.0    81      92      2       0       18      3       88      
day2_silver_0583.jpg  42308     22.0    20.7    73      100     2       0       20      4       87      
day2_silver_0584.jpg  42542     22.8    21.4    102     90      2       0       24      3       93      
day2_silver_0585.jpg  42026     21.9    20.6    102     85      3       0       27      2       91      
day2_silver_0586.jpg  42196     21.9    20.6    100     86      4       0       28      2       92      
day2_silver_0587.jpg  41939     22.9    21.5    102     86      4       0       28      2       90      
day2_silver_0588.jpg  42060     21.8    20.4    103     86      4       0       28      2       91      
day2_silver_0589.jpg  40194     21.9    20.5    105     86      2       0       27      2       80      
day2_silver_0590.jpg  41805     22.9    21.6    93      84      2       0       25      2       81      
day2_silver_0591.jpg  41877     22.1    20.7    97      85      2       0       25      2       88      
day2_silver_0592.jpg  42927     23.8    22.3    100     86      2       0       26      2       88      
day2_silver_0593.jpg  43262     22.0    20.5    103     86      2       0       27      2       89      
day2_silver_0594.jpg  43593     22.4    20.9    100     87      2       0       27      2       88      
day2_silver_0595.jpg  42695     21.8    20.3    98      86      2       0       23      2       89      
day2_silver_0596.jpg  42795     21.9    20.4    90      87      3       0       27      2       90      
day2_silver_0597.jpg  42431     23.2    21.7    104     85      3       0       30      2       88      
day2_silver_0598.jpg  42801     23.2    21.7    81      84      3       0       27      2       83      
day2_silver_0599.jpg  42916     23.2    21.8    77      85      4       0       27      2       90      
day2_silver_0600.jpg  42651     22.4    21.0    77      78      4       0       27      2       87      
day2_silver_0601.jpg  42738     22.3    20.9    78      80      4       0       27      2       88      
day2_silver_0602.jpg  43360     23.2    21.8    78      76      4       0       30      3       87      
day2_silver_0603.jpg  43431     23.2    21.8    80      85      4       0       31      3       88      
day2_silver_0604.jpg  43483     23.7    22.3    75      85      3       0       30      3       86      
day2_silver_0605.jpg  42875     24.1    22.7    78      86      1       0       27      4       88      
day2_silver_0606.jpg  42769     23.0    21.5    79      88      1       0       27      4       86      
day2_silver_0607.jpg  42715     22.5    21.0    93      88      1       0       28      4       86      
day2_silver_0608.jpg  42614     23.1    21.8    69      80      0       0       19      4       89      
day2_silver_0609.jpg  43137     24.3    22.8    72      80      0       0       19      4       80      
day2_silver_0610.jpg  41013     23.1    21.6    78      80      1       0       19      4       79      
day2_silver_0611.jpg  41224     22.6    21.1    57      80      0       0       19      4       81      
day2_silver_0612.jpg  40971     22.6    21.1    57      82      0       0       19      4       89      
day2_silver_0613.jpg  41119     22.4    20.8    54      80      0       0       19      4       88      
day2_silver_0614.jpg  40672     23.8    22.3    53      79      0       0       19      4       89      
day2_silver_0615.jpg  40911     23.4    23.3    57      79      24      0       21      4       86      
day2_silver_0616.jpg  41781     25.4    23.3    60      80      0       0       22      4       86      
day2_silver_0617.jpg  41408     24.0    22.1    76      80      0       0       16      4       78      
day2_silver_0618.jpg  41686     23.5    21.7    75      80      0       0       14      4       78      
day2_silver_0619.jpg  41234     23.5    21.6    55      80      0       0       14      4       78      
day2_silver_0620.jpg  41310     24.1    22.3    72      80      0       0       15      4       79      
day2_silver_0621.jpg  42166     23.8    21.9    55      80      0       0       17      4       79      
day2_silver_0622.jpg  42390     23.7    21.8    56      80      0       0       17      4       80      
day2_silver_0623.jpg  42327     24.4    22.6    56      80      0       0       19      4       79      
day2_silver_0624.jpg  42389     25.1    23.2    56      80      0       0       18      4       80      
day2_silver_0625.jpg  42357     25.1    23.2    56      80      0       0       17      4       79      
day2_silver_0626.jpg  42353     25.0    23.1    56      80      0       0       16      4       78      
day2_silver_0627.jpg  42274     24.1    22.3    56      81      0       0       21      4       80      
day2_silver_0628.jpg  42268     24.1    22.3    56      81      0       0       21      4       80      
day2_silver_0629.jpg  42268     24.1    22.3    56      81      0       0       21      4       80      
day2_silver_0630.jpg  42271     24.1    22.3    56      81      0       0       21      4       80      
day2_silver_0631.jpg  42372     23.8    22.0    57      81      0       0       15      4       79      
day2_silver_0632.jpg  42264     23.8    22.0    57      81      0       0       14      4       80      
day2_silver_0633.jpg  42382     23.7    21.9    57      81      0       0       24      4       79      
day2_silver_0634.jpg  42179     25.1    23.2    57      81      0       0       24      4       81      
day2_silver_0635.jpg  42182     24.2    22.4    56      82      0       0       16      5       79      
day2_silver_0636.jpg  42147     24.0    22.1    57      83      0       0       18      5       78      
day2_silver_0637.jpg  42224     24.9    23.1    57      83      0       0       18      5       79      
day2_silver_0638.jpg  42081     23.9    22.0    56      83      0       0       19      5       80      
day2_silver_0639.jpg  42195     23.7    21.8    57      82      0       0       18      5       78      
day2_silver_0640.jpg  42180     23.7    21.8    56      84      0       0       18      5       78      
day2_silver_0641.jpg  42150     23.7    21.9    56      84      0       0       16      5       78      
day2_silver_0642.jpg  42109     23.7    21.9    55      84      0       0       17      5       78      
day2_silver_0643.jpg  42196     23.8    21.9    58      83      0       0       16      5       79      
day2_silver_0644.jpg  42218     25.1    23.3    55      82      0       0       17      5       80      
day2_silver_0645.jpg  42221     23.9    22.1    53      81      0       0       15      4       79      
day2_silver_0646.jpg  41925     24.6    22.8    54      81      0       0       15      4       79      
day2_silver_0647.jpg  42001     24.4    22.6    49      81      0       0       14      4       79      
day2_silver_0648.jpg  42327     24.6    22.8    47      81      0       0       16      4       80      
day2_silver_0649.jpg  42292     24.6    22.8    47      81      0       0       19      4       80      
day2_silver_0650.jpg  42284     24.6    22.8    47      81      0       0       19      4       80      
day2_silver_0651.jpg  42318     24.6    22.8    47      81      0       0       20      4       80      
day2_silver_0652.jpg  42349     24.6    22.8    47      81      0       0       15      4       79      
day2_silver_0653.jpg  42490     24.9    23.1    49      79      0       0       15      4       78      
day2_silver_0654.jpg  42305     25.2    23.4    51      77      0       0       16      4       78      
day2_silver_0655.jpg  42762     24.5    23.0    67      77      4       0       20      4       87      
day2_silver_0656.jpg  42671     25.0    23.6    65      80      4       0       18      4       88      
day2_silver_0657.jpg  42393     23.7    22.3    64      67      3       0       33      4       88      
day2_silver_0658.jpg  42982     24.7    23.2    71      81      3       0       17      4       88      
day2_silver_0659.jpg  41485     23.2    21.7    99      84      4       0       12      4       79      
day2_silver_0660.jpg  43199     22.8    21.4    102     73      4       0       9       4       79      
day2_silver_0661.jpg  43361     23.4    21.9    87      89      2       0       27      4       93      
day2_silver_0662.jpg  43545     24.1    22.6    91      86      2       0       23      4       93      
day2_silver_0663.jpg  42933     23.1    21.7    93      84      2       0       24      4       86      
day2_silver_0664.jpg  43624     23.1    21.6    87      87      3       0       24      4       94      
day2_silver_0665.jpg  43392     23.2    21.8    91      88      3       0       27      5       91      
day2_silver_0666.jpg  43037     23.8    22.4    86      90      3       0       25      5       91      
day2_silver_0667.jpg  43093     24.2    22.7    90      84      3       0       25      5       92      
day2_silver_0668.jpg  43267     24.1    22.6    86      91      2       0       21      5       91      
day2_silver_0669.jpg  43056     22.4    21.0    83      84      2       0       23      5       88      
day2_silver_0670.jpg  42670     23.7    22.3    76      82      2       0       24      5       89      
day2_silver_0671.jpg  42580     23.7    22.3    71      84      1       0       23      5       88      
day2_silver_0672.jpg  42351     22.7    21.2    72      84      1       0       23      5       78      
day2_silver_0673.jpg  43145     23.6    22.2    73      84      0       0       25      5       89      
day2_silver_0674.jpg  42968     23.5    22.0    81      89      0       0       25      4       82      
day2_silver_0675.jpg  41915     22.6    21.1    86      85      1       0       25      4       79      
day2_silver_0676.jpg  42123     22.5    21.1    86      86      1       0       25      4       79      
day2_silver_0677.jpg  42305     22.5    21.0    85      86      1       0       25      4       79      
day2_silver_0678.jpg  42230     22.3    20.8    88      86      1       0       25      4       79      
day2_silver_0679.jpg  43321     22.3    20.9    83      84      1       0       23      4       90      
day2_silver_0680.jpg  42131     22.3    20.9    102     67      1       0       20      4       91      
day2_silver_0681.jpg  42414     23.2    21.9    85      75      3       0       17      4       90      
day2_silver_0682.jpg  42190     21.9    20.5    92      76      1       0       17      4       90      
day2_silver_0683.jpg  42704     22.0    20.6    93      76      1       0       14      4       90      
day2_silver_0684.jpg  42405     23.3    21.9    93      76      2       0       15      4       91      
day2_silver_0685.jpg  42865     22.0    20.7    65      77      2       0       13      4       91      
day2_silver_0686.jpg  43232     22.5    21.2    76      104     3       0       22      4       90      
day2_silver_0687.jpg  43427     22.5    21.1    81      104     4       0       20      4       91      
day2_silver_0688.jpg  41175     23.1    21.5    94      120     4       0       8       4       86      
day2_silver_0689.jpg  42829     24.0    22.4    88      120     4       0       9       4       83      
day2_silver_0690.jpg  40967     22.7    21.4    51      72      3       0       8       4       86      
day2_silver_0691.jpg  39343     21.7    20.4    60      72      3       0       8       4       77      
day2_silver_0692.jpg  40671     21.7    20.4    59      72      4       0       11      4       78      
day2_silver_0693.jpg  39097     21.1    20.1    53      72      4       0       8       4       70      
day2_silver_0694.jpg  39040     21.1    20.1    53      54      3       0       30      4       78      
day2_silver_0695.jpg  37216     21.1    20.1    58      53      1       0       29      4       68      
day2_silver_0696.jpg  36934     21.0    19.9    55      46      1       0       17      4       69      
day2_silver_0697.jpg  38891     21.2    20.1    58      47      0       0       12      4       70      
day2_silver_0698.jpg  38573     20.8    19.8    53      36      1       0       14      4       78      
day2_silver_0699.jpg  37865     21.5    20.6    86      92      1       0       8       4       70      
day2_silver_0700.jpg  38668     20.8    19.9    94      122     1       0       9       4       79      
day2_silver_0701.jpg  36585     20.7    19.7    92      122     1       0       9       4       68      
day2_silver_0702.jpg  38830     21.0    20.2    27      51      1       0       3       4       71      
day2_silver_0703.jpg  39445     20.8    19.9    24      79      0       0       6       4       80      
day2_silver_0704.jpg  38421     21.4    20.4    59      148     1       0       5       4       79      
day2_silver_0705.jpg  36822     21.5    20.5    64      148     3       0       6       4       74      
day2_silver_0706.jpg  39718     22.5    21.4    105     225     3       0       16      4       75      
day2_silver_0707.jpg  40236     24.3    23.2    91      246     1       0       7       4       77      
day2_silver_0708.jpg  40268     22.8    21.7    132     201     1       0       4       4       78      
day2_silver_0709.jpg  38344     22.8    21.7    132     199     1       0       4       4       79      
day2_silver_0710.jpg  38238     23.1    22.0    165     220     1       0       8       4       68      
